label,video_url,file_exists
CAMISETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/camisetaSm_Prog001.mp4,True
CAMISINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/camisinhaSm_Prog001.mp4,True
CAMISOLA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/camisolaSm_Prog001.mp4,True
CAMPAINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campainhaSm_Prog001.mp4,True
CAMPANHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campanhaSm_Prog001.mp4,True
CAMPEÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campeaoSm_Prog001.mp4,True
CAMPEONATO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campeonatoSm_Prog001.mp4,True
CAMPO DE BATALHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campo-de-batalhaSm_Prog001.mp4,True
CAMPO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campo1Sm_Prog001.mp4,True
CAMPO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/campo2Sm_Prog001.mp4,True
CAMUFLAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/camuflarSm_Prog001.mp4,True
CAMUNDONGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/camundongoSm_Prog001.mp4,True
CANA DE AÇÚCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cana-de-acucarSm_Prog001.mp4,True
CANADÁ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canadaSm_Prog001.mp4,True
CANADENSE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canadenseSm_Prog001.mp4,True
CANAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canalSm_Prog001.mp4,True
CANAL DE TV,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canal-de-tvSm_Prog001.mp4,True
CANÁRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canarioSm_Prog001.mp4,True
CANÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cancaoSm_Prog001.mp4,True
CANCELAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cancelarSm_Prog001.mp4,True
CANCELAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cancelar2Sm_Prog001.mp4,True
CÂNCER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cancerSm_Prog001.mp4,True
CANECA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canecaSm_Prog001.mp4,True
CANETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canetaSm_Prog001.mp4,True
CANGURU,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canguruSm_Prog001.mp4,True
CANHÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canhaoSm_Prog001.mp4,True
CANHOTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canhoto1Sm_Prog001.mp4,True
CANHOTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canhoto2Sm_Prog001.mp4,True
CANJICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canjicaSm_Prog001.mp4,True
CANO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canoSm_Prog001.mp4,True
CANOA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canoaSm_Prog001.mp4,False
CANSAÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cansacoSm_Prog001.mp4,True
CANSADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cansadoSm_Prog001.mp4,True
CANSAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cansarSm_Prog001.mp4,True
CANTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cantar1Sm_Prog001.mp4,False
CANTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canto1Sm_Prog001.mp4,True
CANTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canto2Sm_Prog001.mp4,True
CANTOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cantorSm_Prog001.mp4,True
CANUDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/canudoSm_Prog001.mp4,True
CAPA DE CHUVA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capa-de-chuvaSm_Prog001.mp4,True
CAPA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capa1Sm_Prog001.mp4,True
CAPA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capaSm_Prog001.mp4,False
CAPACETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capaceteSm_Prog001.mp4,True
CAPACIDADE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capacidadeSm_Prog001.mp4,True
CAPAZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capazSm_Prog001.mp4,True
CAPELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capelaSm_Prog001.mp4,True
CAPENGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capengarSm_Prog001.mp4,True
CAPIM1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capim1Sm_Prog001.mp4,True
CAPIM2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capim2Sm_Prog001.mp4,True
CAPITAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capitalSm_Prog001.mp4,True
CAPITAL2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capital2Sm_Prog001.mp4,True
CAPITÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capitao2Sm_Prog001.mp4,True
CAPÍTULO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capitulo2Sm_Prog001.mp4,False
CAPOEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capoeiraSm_Prog001.mp4,True
CAPOTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capotarSm_Prog001.mp4,True
CAPRICHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/capricharSm_Prog001.mp4,True
CAPTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/captarSm_Prog001.mp4,True
CARA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caraSm_Prog001.mp4,True
CARA FEIA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cara-feiaSm_Prog001.mp4,True
CARA FEIA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cara-feia2Sm_Prog001.mp4,True
CARANGUEJO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caranguejoSm_Prog001.mp4,False
CARATÊ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carateSm_Prog001.mp4,True
CARBURADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carburadorSm_Prog001.mp4,True
CARECA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carecaSm_Prog001.mp4,True
CÁRIE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carieSm_Prog001.mp4,True
CARIMBAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carimbar1Sm_Prog001.mp4,True
CARIMBAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carimbar2Sm_Prog001.mp4,True
CARINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carinhoSm_Prog001.mp4,True
CARNAVAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carnavalSm_Prog001.mp4,True
CARNÊ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carn%C3%AASm_Prog001.mp4,False
CARNE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carneSm_Prog001.mp4,True
CARNE ASSADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carne-assadaSm_Prog001.mp4,True
CARNE MOÍDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carne-moidaSm_Prog001.mp4,True
CARNEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carneiroSm_Prog001.mp4,True
CARO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caro2Sm_Prog001.mp4,True
CARO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caro3Sm_Prog001.mp4,False
CARONA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caronaSm_Prog001.mp4,True
CARPINTARIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carpintariaSm_Prog001.mp4,True
CARPINTEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carpinteiroSm_Prog001.mp4,True
CARREGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carregarSm_Prog001.mp4,True
CARRINHO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carrinho1Sm_Prog001.mp4,True
CARRINHO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carrinho2Sm_Prog001.mp4,True
CARRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carroSm_Prog001.mp4,True
CARROÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carrocaSm_Prog001.mp4,True
CARTA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carta1Sm_Prog001.mp4,True
CARTA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carta2Sm_Prog001.mp4,True
CARTÃO DE PONTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartao-de-pontoSm_Prog001.mp4,True
CARTÃO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartaoSm_Prog001.mp4,True
CARTÃO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartao-de-creditoSm_Prog001.mp4,True
CARTAZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartazSm_Prog001.mp4,True
CARTEIRA DE BOLSO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carteira-de-bolso1Sm_Prog001.mp4,False
CARTEIRA DE BOLSO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carteira-de-bolso2Sm_Prog001.mp4,True
CARTEIRA DE HABILITAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carteira-de-habilitacaoSm_Prog001.mp4,True
CARTEIRA DE IDENTIDADE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carteira-de-identidadeSm_Prog001.mp4,True
CARTEIRA DE TRABALHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/carteira-trabalhistaSm_Prog001.mp4,False
CARTOLA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartolaSm_Prog001.mp4,True
CARTÓRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cartorioSm_Prog001.mp4,True
CASA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casaSm_Prog001.mp4,True
CASACO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casacoSm_Prog001.mp4,True
CASADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casadoSm_Prog001.mp4,True
CASAL1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casal1Sm_Prog001.mp4,True
CASAL2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casal2Sm_Prog001.mp4,True
CASAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casamentoSm_Prog001.mp4,True
CASAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/casarSm_Prog001.mp4,True
CASTIGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/castigarSm_Prog001.mp4,True
CASTIGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/castigoSm_Prog001.mp4,True
CASTRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/castrarSm_Prog001.mp4,True
CATÁLOGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catalogoSm_Prog001.mp4,True
CATAPORA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cataporaSm_Prog001.mp4,True
CATARRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catarroSm_Prog001.mp4,True
CATEGORIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/categoriaSm_Prog001.mp4,True
CATOLICISMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catolicismoSm_Prog001.mp4,True
CATÓLICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catolicoSm_Prog001.mp4,True
CATORZE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catorzeSm_Prog001.mp4,True
CATRACA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catracaSm_Prog001.mp4,True
CATRACA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/catraca2Sm_Prog001.mp4,True
CAUDA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caudaSm_Prog001.mp4,False
CAUDA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cauda1Sm_Prog001.mp4,True
CAULE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cauleSm_Prog001.mp4,True
CAVALGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cavalgarSm_Prog001.mp4,True
CAVALO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cavaloSm_Prog001.mp4,True
CAVALO-MARINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cavalo%20marinhoSm_Prog001.mp4,True
CAVANHAQUE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cavanhaqueSm_Prog001.mp4,True
CAVEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/caveiraSm_Prog001.mp4,True
CAVIDADE NASAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cavidade-nasalSm_Prog001.mp4,False
CD-ROM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cd-romSm_Prog001.mp4,True
CEBOLA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cebolaSm_Prog001.mp4,True
CEDO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cedoSm_Prog001.mp4,False
CEDO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cedo2Sm_Prog001.mp4,True
CEGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cegoSm_Prog001.mp4,True
CEIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ceiaSm_Prog001.mp4,True
CEIFAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ceifarSm_Prog001.mp4,True
CELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celaSm_Prog001.mp4,True
CELEBRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celebrarSm_Prog001.mp4,True
CÉLEBRE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celebreSm_Prog001.mp4,True
CELIBATO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celibatoSm_Prog001.mp4,True
CELULAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celular1Sm_Prog001.mp4,True
CELULAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/celular2Sm_Prog001.mp4,True
CEM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cemSm_Prog001.mp4,True
CEMITÉRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cemiterioSm_Prog001.mp4,True
CENOURA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cenoura1Sm_Prog001.mp4,True
CENSURAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/censurarSm_Prog001.mp4,True
CENTÍMETRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/centimetroSm_Prog001.mp4,True
CENTRO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/centro1Sm_Prog001.mp4,True
CENTRO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/centro2Sm_Prog001.mp4,True
CENTRO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/centro3Sm_Prog001.mp4,True
CERCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cercaSm_Prog001.mp4,True
CERCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cercarSm_Prog001.mp4,True
CERÉBRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cerebroSm_Prog001.mp4,True
CEREJA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cerejaSm_Prog001.mp4,True
CERRAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cerracaoSm_Prog001.mp4,True
CERTIFICAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/certificarSm_Prog001.mp4,True
CERTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/certoSm_Prog001.mp4,False
CERTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/certo2Sm_Prog001.mp4,True
CERVEJA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cervejaSm_Prog001.mp4,True
CESARIANA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cesarianaSm_Prog001.mp4,True
CESTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cestaSm_Prog001.mp4,True
CESTA DE LIXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cesto-de-lixoSm_Prog001.mp4,False
CÉU1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ceu1Sm_Prog001.mp4,True
CÉU2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ceu2Sm_Prog001.mp4,True
CHÁ1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cha1Sm_Prog001.mp4,True
CHÁ2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chaSm_Prog001.mp4,False
CHAFARIZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chafarizSm_Prog001.mp4,True
CHAMAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chamar1Sm_Prog001.mp4,True
CHAMAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chamar2Sm_Prog001.mp4,True
CHAMAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chamar3Sm_Prog001.mp4,True
CHAMINÉ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chamineSm_Prog001.mp4,True
CHAMPANHE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/champagneSm_Prog001.mp4,False
CHANCE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chanceSm_Prog001.mp4,True
CHANTILY,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chantilySm_Prog001.mp4,True
CHÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chaoSm_Prog001.mp4,True
CHAPÉU1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chapeuSm_Prog001.mp4,True
CHAPÉU2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chapeu2Sm_Prog001.mp4,True
CHARUTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/charutoSm_Prog001.mp4,True
CHATEADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chateadoSm_Prog001.mp4,True
CHATEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chatearSm_Prog001.mp4,True
CHATO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chato1Sm_Prog001.mp4,True
CHATO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chato2Sm_Prog001.mp4,True
CHATO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chato3Sm_Prog001.mp4,True
CHATO4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chato4Sm_Prog001.mp4,True
CHAVE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chaveSm_Prog001.mp4,True
CHAVE DE FENDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chave_de_fendaSm_Prog001.mp4,True
CHAVE PHILIPS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chave-philipsSm_Prog001.mp4,False
CHEFE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chefeSm_Prog001.mp4,True
CHEFIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chefiarSm_Prog001.mp4,True
CHEGA ! (BASTA),https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chegaSm_Prog001.mp4,True
CHEGAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chegar1Sm_Prog001.mp4,True
CHEGAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chegar2Sm_Prog001.mp4,True
CHEGAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chegar3Sm_Prog001.mp4,True
CHEIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheiaSm_Prog001.mp4,True
CHEIO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio1Sm_Prog001.mp4,True
CHEIO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio2Sm_Prog001.mp4,True
CHEIO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio3Sm_Prog001.mp4,True
CHEIO4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio4Sm_Prog001.mp4,True
CHEIO5,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio5Sm_Prog001.mp4,True
CHEIO6,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheio6Sm_Prog001.mp4,True
CHEIRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheirarSm_Prog001.mp4,True
CHEIRO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheirarSm_Prog001.mp4,True
CHEIRO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheiro2Sm_Prog001.mp4,True
CHEIRO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheiro3Sm_Prog001.mp4,True
CHEIROSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/cheirosoSm_Prog001.mp4,True
CHEQUE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chequeSm_Prog001.mp4,True
CHICLETE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chiclete1Sm_Prog001.mp4,True
CHICLETE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chiclete2Sm_Prog001.mp4,True
CHICOTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chicoteSm_Prog001.mp4,True
CHICOTEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chicotearSm_Prog001.mp4,True
CHIFRE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chifreSm_Prog001.mp4,True
CHILE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chileSm_Prog001.mp4,True
CHILENO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chilenoSm_Prog001.mp4,True
CHINA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chinaSm_Prog001.mp4,True
CHINELO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chineloSm_Prog001.mp4,True
CHINELO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chineloSm_Prog001.mp4,True
CHINÊS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chinesSm_Prog001.mp4,True
CHOCALHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chocalhoSm_Prog001.mp4,True
CHOCAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chocar1Sm_Prog001.mp4,True
CHOCAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chocar2Sm_Prog001.mp4,True
CHOCAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chocar3Sm_Prog001.mp4,True
CHOCOLATE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chocolateSm_Prog001.mp4,True
CHOFER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choferSm_Prog001.mp4,True
CHOPP,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choppSm_Prog001.mp4,True
CHOQUE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choque1Sm_Prog001.mp4,True
CHOQUE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choque2Sm_Prog001.mp4,True
CHORAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chorarSm_Prog001.mp4,True
CHORO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choroSm_Prog001.mp4,True
CHOVER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/choverSm_Prog001.mp4,True
CHUCHU,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chuchuSm_Prog001.mp4,True
CHUPAR LARANJA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chupar3Sm_Prog001.mp4,True
CHUPAR PIRULITO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chupar1Sm_Prog001.mp4,True
CHUPETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chupetaSm_Prog001.mp4,True
CHURRASCARIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/churrascariaSm_Prog001.mp4,True
CHURRASCO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/churrascoSm_Prog001.mp4,True
CHURRASQUEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/churrasqueiraSm_Prog001.mp4,True
CHURRASQUINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/churrasquinhoSm_Prog001.mp4,True
CHUTAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chutar1Sm_Prog001.mp4,True
CHUTAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chutar2Sm_Prog001.mp4,True
CHUVA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chuvaSm_Prog001.mp4,True
CHUVEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/chuveiroSm_Prog001.mp4,True
