label,video_url,signer_number,data_source,sign_url,signer_order
Bolsa ,https://libras.cin.ufpe.br/storage/videos/20201222125202_5fe2162207240.mp4,1,vl,https://libras.cin.ufpe.br/sign/168,123
Bolsa ,https://libras.cin.ufpe.br/storage/videos/20201222125202_5fe2162212c8c.mp4,2,vl,https://libras.cin.ufpe.br/sign/168,123
Bolsa ,https://libras.cin.ufpe.br/storage/videos/20210127111544_6011759051c15.mp4,3,vl,https://libras.cin.ufpe.br/sign/168,123
Bomba ,https://libras.cin.ufpe.br/storage/videos/20201224074941_5fe472456ca53.mp4,2,vl,https://libras.cin.ufpe.br/sign/228,213
Bomba ,https://libras.cin.ufpe.br/storage/videos/20201224065133_5fe50d6598735.mp4,1,vl,https://libras.cin.ufpe.br/sign/228,213
Bomba ,https://libras.cin.ufpe.br/storage/videos/20210331015533_6064a9858cb59.mp4,3,vl,https://libras.cin.ufpe.br/sign/228,213
Bombeiro ,https://libras.cin.ufpe.br/storage/videos/20210123061921_600c92d9768f9.mp4,1,vl,https://libras.cin.ufpe.br/sign/731,123
Bombeiro ,https://libras.cin.ufpe.br/storage/videos/20210209060547_6022f92b4a195.mp4,2,vl,https://libras.cin.ufpe.br/sign/731,123
Bombeiro ,https://libras.cin.ufpe.br/storage/videos/20210402104704_6067c9182b80d.mp4,3,vl,https://libras.cin.ufpe.br/sign/731,123
Bonito ,https://libras.cin.ufpe.br/storage/videos/20210127111605_601175a570899.mp4,3,vl,https://libras.cin.ufpe.br/sign/827,312
Bonito ,https://libras.cin.ufpe.br/storage/videos/20210128115926_60137a0e0405d.mp4,1,vl,https://libras.cin.ufpe.br/sign/827,312
Bonito ,https://libras.cin.ufpe.br/storage/videos/20210611050245_60c3c165a949e.mp4,2,vl,https://libras.cin.ufpe.br/sign/827,312
Borboleta ,https://libras.cin.ufpe.br/storage/videos/20201224075005_5fe4725dece3a.mp4,2,vl,https://libras.cin.ufpe.br/sign/229,213
Borboleta ,https://libras.cin.ufpe.br/storage/videos/20201224065203_5fe50d836fb83.mp4,1,vl,https://libras.cin.ufpe.br/sign/229,213
Borboleta ,https://libras.cin.ufpe.br/storage/videos/20210623032839_60d37d573ade2.mp4,3,vl,https://libras.cin.ufpe.br/sign/229,213
Borracha ,https://libras.cin.ufpe.br/storage/videos/20210127111641_601175c91f167.mp4,3,vl,https://libras.cin.ufpe.br/sign/961,312
Borracha ,https://libras.cin.ufpe.br/storage/videos/20210129120032_60137a5020f28.mp4,1,vl,https://libras.cin.ufpe.br/sign/961,312
Borracha ,https://libras.cin.ufpe.br/storage/videos/20210611050243_60c3c1632d332.mp4,2,vl,https://libras.cin.ufpe.br/sign/961,312
Borrifador ,https://libras.cin.ufpe.br/storage/videos/20210128060219_6013265bf04b4.mp4,3,vl,https://libras.cin.ufpe.br/sign/1235,312
Borrifador ,https://libras.cin.ufpe.br/storage/videos/20210505075435_6092796baa7ea.mp4,1,vl,https://libras.cin.ufpe.br/sign/1235,312
Borrifador ,https://libras.cin.ufpe.br/storage/videos/20210613113409_60c61761aa59d.mp4,2,vl,https://libras.cin.ufpe.br/sign/1235,312
Bota ,https://libras.cin.ufpe.br/storage/videos/20210202064637_60191f7d6db05.mp4,1,vl,https://libras.cin.ufpe.br/sign/1337,123
Bota ,https://libras.cin.ufpe.br/storage/videos/20210613113423_60c6176fca16e.mp4,2,vl,https://libras.cin.ufpe.br/sign/1337,123
Bota ,https://libras.cin.ufpe.br/storage/videos/20210623032857_60d37d6981577.mp4,3,vl,https://libras.cin.ufpe.br/sign/1337,123
Botão (broche) ,https://libras.cin.ufpe.br/storage/videos/20201224075032_5fe47278e5893.mp4,2,vl,https://libras.cin.ufpe.br/sign/230,213
Botão (broche) ,https://libras.cin.ufpe.br/storage/videos/20201224065223_5fe50d9768410.mp4,1,vl,https://libras.cin.ufpe.br/sign/230,213
Botão (broche) ,https://libras.cin.ufpe.br/storage/videos/20210331015536_6064a98829661.mp4,3,vl,https://libras.cin.ufpe.br/sign/230,213
Boxe (esporte) ,https://libras.cin.ufpe.br/storage/videos/20210117030531_60047c6b672d0.mp4,1,vl,https://libras.cin.ufpe.br/sign/537,123
Boxe (esporte) ,https://libras.cin.ufpe.br/storage/videos/20210117030531_60047c6b7322d.mp4,2,vl,https://libras.cin.ufpe.br/sign/537,123
Boxe (esporte) ,https://libras.cin.ufpe.br/storage/videos/20210402095635_6067bd43c72d5.mp4,3,vl,https://libras.cin.ufpe.br/sign/537,123
Branco ,https://libras.cin.ufpe.br/storage/videos/20210128060235_6013266b1f6dd.mp4,3,vl,https://libras.cin.ufpe.br/sign/1236,312
Branco ,https://libras.cin.ufpe.br/storage/videos/20210505075342_6092793622e40.mp4,1,vl,https://libras.cin.ufpe.br/sign/1236,312
Branco ,https://libras.cin.ufpe.br/storage/videos/20210613113442_60c61782a1915.mp4,2,vl,https://libras.cin.ufpe.br/sign/1236,312
Breve ,https://libras.cin.ufpe.br/storage/videos/20210115101723_600195e3444ae.mp4,1,vl,https://libras.cin.ufpe.br/sign/484,123
Breve ,https://libras.cin.ufpe.br/storage/videos/20210115101723_600195e350789.mp4,2,vl,https://libras.cin.ufpe.br/sign/484,123
Breve ,https://libras.cin.ufpe.br/storage/videos/20210401094914_6065c14a2912e.mp4,3,vl,https://libras.cin.ufpe.br/sign/484,123
Brigar (dar porrada) ,https://libras.cin.ufpe.br/storage/videos/20201224075054_5fe4728e46432.mp4,2,vl,https://libras.cin.ufpe.br/sign/231,213
Brigar (dar porrada) ,https://libras.cin.ufpe.br/storage/videos/20201224065303_5fe50dbfeb998.mp4,1,vl,https://libras.cin.ufpe.br/sign/231,213
Brigar (dar porrada) ,https://libras.cin.ufpe.br/storage/videos/20210331015544_6064a9901878f.mp4,3,vl,https://libras.cin.ufpe.br/sign/231,213
Brilhar ,https://libras.cin.ufpe.br/storage/videos/20210127111723_601175f36068a.mp4,3,vl,https://libras.cin.ufpe.br/sign/828,312
Brilhar ,https://libras.cin.ufpe.br/storage/videos/20210129120105_60137a7134b8f.mp4,1,vl,https://libras.cin.ufpe.br/sign/828,312
Brilhar ,https://libras.cin.ufpe.br/storage/videos/20210613113520_60c617a8e680e.mp4,2,vl,https://libras.cin.ufpe.br/sign/828,312
Brilho ,https://libras.cin.ufpe.br/storage/videos/20210127111757_601176151efed.mp4,3,vl,https://libras.cin.ufpe.br/sign/962,312
Brilho ,https://libras.cin.ufpe.br/storage/videos/20210202064921_6019202166166.mp4,1,vl,https://libras.cin.ufpe.br/sign/962,312
Brilho ,https://libras.cin.ufpe.br/storage/videos/20210613113521_60c617a97d775.mp4,2,vl,https://libras.cin.ufpe.br/sign/962,312
Brinco ,https://libras.cin.ufpe.br/storage/videos/20210209060925_6022fa0506615.mp4,2,vl,https://libras.cin.ufpe.br/sign/1451,231
Brinco ,https://libras.cin.ufpe.br/storage/videos/20210402050154_606778326cf5d.mp4,3,vl,https://libras.cin.ufpe.br/sign/1451,231
Brinco ,https://libras.cin.ufpe.br/storage/videos/20210505075444_6092797463a1e.mp4,1,vl,https://libras.cin.ufpe.br/sign/1451,231
Broca ,https://libras.cin.ufpe.br/storage/videos/20210209055139_6022f5dbebe41.mp4,2,vl,https://libras.cin.ufpe.br/sign/1446,213
Broca ,https://libras.cin.ufpe.br/storage/videos/20210505115037_6092b0bde9ef7.mp4,1,vl,https://libras.cin.ufpe.br/sign/1446,213
Broca ,https://libras.cin.ufpe.br/storage/videos/20210623032917_60d37d7d06450.mp4,3,vl,https://libras.cin.ufpe.br/sign/1446,213
Bronzeamento ,https://libras.cin.ufpe.br/storage/videos/20210210030858_6024213a5a56f.mp4,3,vl,https://libras.cin.ufpe.br/sign/670,312
Bronzeamento ,https://libras.cin.ufpe.br/storage/videos/20210505120723_6092b4abafa3b.mp4,1,vl,https://libras.cin.ufpe.br/sign/670,312
Bronzeamento ,https://libras.cin.ufpe.br/storage/videos/20210613113544_60c617c01011b.mp4,2,vl,https://libras.cin.ufpe.br/sign/670,312
Búfalo ,https://libras.cin.ufpe.br/storage/videos/20210114113130_600055c20e048.mp4,1,vl,https://libras.cin.ufpe.br/sign/413,123
Búfalo ,https://libras.cin.ufpe.br/storage/videos/20210613113554_60c617cac24fa.mp4,2,vl,https://libras.cin.ufpe.br/sign/413,123
Búfalo ,https://libras.cin.ufpe.br/storage/videos/20210623032956_60d37da40f229.mp4,3,vl,https://libras.cin.ufpe.br/sign/413,123
Buzina ,https://libras.cin.ufpe.br/storage/videos/20210123061942_600c92ee6f74c.mp4,1,vl,https://libras.cin.ufpe.br/sign/732,132
Buzina ,https://libras.cin.ufpe.br/storage/videos/20210407083327_606d9887c08ac.mp4,3,vl,https://libras.cin.ufpe.br/sign/732,132
Buzina ,https://libras.cin.ufpe.br/storage/videos/20210613113559_60c617cf4270d.mp4,2,vl,https://libras.cin.ufpe.br/sign/732,132
Cabeça ,https://libras.cin.ufpe.br/storage/videos/20210123062006_600c93068f7db.mp4,1,vl,https://libras.cin.ufpe.br/sign/733,132
Cabeça ,https://libras.cin.ufpe.br/storage/videos/20210407083345_606d9899861ac.mp4,3,vl,https://libras.cin.ufpe.br/sign/733,132
Cabeça ,https://libras.cin.ufpe.br/storage/videos/20210613113610_60c617da7a741.mp4,2,vl,https://libras.cin.ufpe.br/sign/733,132
Cabeça fria ,https://libras.cin.ufpe.br/storage/videos/20201224075113_5fe472a176ae5.mp4,2,vl,https://libras.cin.ufpe.br/sign/232,213
Cabeça fria ,https://libras.cin.ufpe.br/storage/videos/20201224065340_5fe50de493e77.mp4,1,vl,https://libras.cin.ufpe.br/sign/232,213
Cabeça fria ,https://libras.cin.ufpe.br/storage/videos/20210331015539_6064a98bc7835.mp4,3,vl,https://libras.cin.ufpe.br/sign/232,213
Cabeçudo ,https://libras.cin.ufpe.br/storage/videos/20201222043838_5fe24b3e925bf.mp4,1,vl,https://libras.cin.ufpe.br/sign/200,123
Cabeçudo ,https://libras.cin.ufpe.br/storage/videos/20201223083903_5fe3d517cf6f7.mp4,2,vl,https://libras.cin.ufpe.br/sign/200,123
Cabeçudo ,https://libras.cin.ufpe.br/storage/videos/20210329110258_6061de121f406.mp4,3,vl,https://libras.cin.ufpe.br/sign/200,123
Cabelo ,https://libras.cin.ufpe.br/storage/videos/20210123062027_600c931b2b345.mp4,1,vl,https://libras.cin.ufpe.br/sign/734,132
Cabelo ,https://libras.cin.ufpe.br/storage/videos/20210407082533_606d96ad89982.mp4,3,vl,https://libras.cin.ufpe.br/sign/734,132
Cabelo ,https://libras.cin.ufpe.br/storage/videos/20210613111847_60c613c7bf61b.mp4,2,vl,https://libras.cin.ufpe.br/sign/734,132
Caçando ,https://libras.cin.ufpe.br/storage/videos/20210123062058_600c933a96988.mp4,1,vl,https://libras.cin.ufpe.br/sign/735,132
Caçando ,https://libras.cin.ufpe.br/storage/videos/20210407082924_606d9794005cb.mp4,3,vl,https://libras.cin.ufpe.br/sign/735,132
Caçando ,https://libras.cin.ufpe.br/storage/videos/20210613111843_60c613c30ae21.mp4,2,vl,https://libras.cin.ufpe.br/sign/735,132
Cada ,https://libras.cin.ufpe.br/storage/videos/20210113031517_5fff38b5f39b4.mp4,2,vl,https://libras.cin.ufpe.br/sign/343,213
Cada ,https://libras.cin.ufpe.br/storage/videos/20210114113212_600055ec218b4.mp4,1,vl,https://libras.cin.ufpe.br/sign/343,213
Cada ,https://libras.cin.ufpe.br/storage/videos/20210402050207_6067783f5a60e.mp4,3,vl,https://libras.cin.ufpe.br/sign/343,213
Cadeira de Balanço ,https://libras.cin.ufpe.br/storage/videos/20210127013554_6011966a38235.mp4,3,vl,https://libras.cin.ufpe.br/sign/829,312
Cadeira de Balanço ,https://libras.cin.ufpe.br/storage/videos/20210129120131_60137a8bb9bb8.mp4,1,vl,https://libras.cin.ufpe.br/sign/829,312
Cadeira de Balanço ,https://libras.cin.ufpe.br/storage/videos/20210613111903_60c613d7e6a14.mp4,2,vl,https://libras.cin.ufpe.br/sign/829,312
Cadeira de rodas ,https://libras.cin.ufpe.br/storage/videos/20210211020403_60256383a9ffd.mp4,3,vl,https://libras.cin.ufpe.br/sign/1515,312
Cadeira de rodas ,https://libras.cin.ufpe.br/storage/videos/20210505051222_6092fc2609a57.mp4,1,vl,https://libras.cin.ufpe.br/sign/1515,312
Cadeira de rodas ,https://libras.cin.ufpe.br/storage/videos/20210613113626_60c617ea94451.mp4,2,vl,https://libras.cin.ufpe.br/sign/1515,312
Café ,https://libras.cin.ufpe.br/storage/videos/20210126070737_601092a939fcf.mp4,1,vl,https://libras.cin.ufpe.br/sign/852,132
Café ,https://libras.cin.ufpe.br/storage/videos/20210411080241_6072d751c1a00.mp4,3,vl,https://libras.cin.ufpe.br/sign/852,132
Café ,https://libras.cin.ufpe.br/storage/videos/20210613113637_60c617f5a4e11.mp4,2,vl,https://libras.cin.ufpe.br/sign/852,132
Cafeteria ,https://libras.cin.ufpe.br/storage/videos/20210127013634_60119692de629.mp4,3,vl,https://libras.cin.ufpe.br/sign/963,312
Cafeteria ,https://libras.cin.ufpe.br/storage/videos/20210129120149_60137a9db89e5.mp4,1,vl,https://libras.cin.ufpe.br/sign/963,312
Cafeteria ,https://libras.cin.ufpe.br/storage/videos/20210613113650_60c61802d4df5.mp4,2,vl,https://libras.cin.ufpe.br/sign/963,312
Cair ,https://libras.cin.ufpe.br/storage/videos/20210117030633_60047ca94ecd8.mp4,1,vl,https://libras.cin.ufpe.br/sign/538,123
Cair ,https://libras.cin.ufpe.br/storage/videos/20210117030633_60047ca95b0e2.mp4,2,vl,https://libras.cin.ufpe.br/sign/538,123
Cair ,https://libras.cin.ufpe.br/storage/videos/20210402080249_6067a299b56af.mp4,3,vl,https://libras.cin.ufpe.br/sign/538,123
Caixa ,https://libras.cin.ufpe.br/storage/videos/20210117030700_60047cc41d783.mp4,1,vl,https://libras.cin.ufpe.br/sign/539,123
Caixa ,https://libras.cin.ufpe.br/storage/videos/20210117030700_60047cc42a4fc.mp4,2,vl,https://libras.cin.ufpe.br/sign/539,123
Caixa ,https://libras.cin.ufpe.br/storage/videos/20210128060255_6013267fd1632.mp4,3,vl,https://libras.cin.ufpe.br/sign/539,123
Caixa de som ,https://libras.cin.ufpe.br/storage/videos/20210203124040_601ac3f842d55.mp4,1,vl,https://libras.cin.ufpe.br/sign/1354,132
Caixa de som ,https://libras.cin.ufpe.br/storage/videos/20210410094113_607245a99e62b.mp4,3,vl,https://libras.cin.ufpe.br/sign/1354,132
Caixa de som ,https://libras.cin.ufpe.br/storage/videos/20210613111908_60c613dc00230.mp4,2,vl,https://libras.cin.ufpe.br/sign/1354,132
Calça ,https://libras.cin.ufpe.br/storage/videos/20210210075159_6023bacf7cb35.mp4,1,vl,https://libras.cin.ufpe.br/sign/1482,132
Calça ,https://libras.cin.ufpe.br/storage/videos/20210211083935_6025177788fbf.mp4,3,vl,https://libras.cin.ufpe.br/sign/1482,132
Calça ,https://libras.cin.ufpe.br/storage/videos/20210613113711_60c6181727097.mp4,2,vl,https://libras.cin.ufpe.br/sign/1482,132
Calculadora ,https://libras.cin.ufpe.br/storage/videos/20210117030854_60047d364935e.mp4,1,vl,https://libras.cin.ufpe.br/sign/540,123
Calculadora ,https://libras.cin.ufpe.br/storage/videos/20210117030854_60047d3654f69.mp4,2,vl,https://libras.cin.ufpe.br/sign/540,123
Calculadora ,https://libras.cin.ufpe.br/storage/videos/20210402104730_6067c93267642.mp4,3,vl,https://libras.cin.ufpe.br/sign/540,123
Cálculo ,https://libras.cin.ufpe.br/storage/videos/20210203124135_601ac42f6d18f.mp4,1,vl,https://libras.cin.ufpe.br/sign/1355,132
Cálculo ,https://libras.cin.ufpe.br/storage/videos/20210411080254_6072d75e970f0.mp4,3,vl,https://libras.cin.ufpe.br/sign/1355,132
Cálculo ,https://libras.cin.ufpe.br/storage/videos/20210613113737_60c6183177194.mp4,2,vl,https://libras.cin.ufpe.br/sign/1355,132
Cale-se ,https://libras.cin.ufpe.br/storage/videos/20210127114512_6012253846986.mp4,3,vl,https://libras.cin.ufpe.br/sign/1031,312
Cale-se ,https://libras.cin.ufpe.br/storage/videos/20210505120720_6092b4a87d5f9.mp4,1,vl,https://libras.cin.ufpe.br/sign/1031,312
Cale-se ,https://libras.cin.ufpe.br/storage/videos/20210613113806_60c6184eb6f22.mp4,2,vl,https://libras.cin.ufpe.br/sign/1031,312
Cálice ,https://libras.cin.ufpe.br/storage/videos/20210202064956_60192044441ec.mp4,1,vl,https://libras.cin.ufpe.br/sign/1338,123
Cálice ,https://libras.cin.ufpe.br/storage/videos/20210613112020_60c61424db144.mp4,2,vl,https://libras.cin.ufpe.br/sign/1338,123
Cálice ,https://libras.cin.ufpe.br/storage/videos/20210623033024_60d37dc0e591e.mp4,3,vl,https://libras.cin.ufpe.br/sign/1338,123
Calmo ,https://libras.cin.ufpe.br/storage/videos/20210114113309_60005625ac702.mp4,1,vl,https://libras.cin.ufpe.br/sign/414,123
Calmo ,https://libras.cin.ufpe.br/storage/videos/20210114113309_60005625b823d.mp4,2,vl,https://libras.cin.ufpe.br/sign/414,123
Calmo ,https://libras.cin.ufpe.br/storage/videos/20210402030019_60675bb3f0683.mp4,3,vl,https://libras.cin.ufpe.br/sign/414,123
Caloroso ,https://libras.cin.ufpe.br/storage/videos/20210128060334_601326a6b4626.mp4,3,vl,https://libras.cin.ufpe.br/sign/1237,312
Caloroso ,https://libras.cin.ufpe.br/storage/videos/20210505075441_609279717884d.mp4,1,vl,https://libras.cin.ufpe.br/sign/1237,312
Caloroso ,https://libras.cin.ufpe.br/storage/videos/20210613113819_60c6185b9a15d.mp4,2,vl,https://libras.cin.ufpe.br/sign/1237,312
Calouro ,https://libras.cin.ufpe.br/storage/videos/20210123062122_600c9352420db.mp4,1,vl,https://libras.cin.ufpe.br/sign/736,123
Calouro ,https://libras.cin.ufpe.br/storage/videos/20210124034240_600dbfa032145.mp4,2,vl,https://libras.cin.ufpe.br/sign/736,123
Calouro ,https://libras.cin.ufpe.br/storage/videos/20210404044020_606a16243d1f9.mp4,3,vl,https://libras.cin.ufpe.br/sign/736,123
Cama ,https://libras.cin.ufpe.br/storage/videos/20201222042054_5fe24716e9b74.mp4,1,vl,https://libras.cin.ufpe.br/sign/189,123
Cama ,https://libras.cin.ufpe.br/storage/videos/20201223083951_5fe3d54740617.mp4,2,vl,https://libras.cin.ufpe.br/sign/189,123
Cama ,https://libras.cin.ufpe.br/storage/videos/20210329110255_6061de0f92c50.mp4,3,vl,https://libras.cin.ufpe.br/sign/189,123
Câmera ,https://libras.cin.ufpe.br/storage/videos/20201224075136_5fe472b899060.mp4,2,vl,https://libras.cin.ufpe.br/sign/233,213
Câmera ,https://libras.cin.ufpe.br/storage/videos/20201224065402_5fe50dfac4b76.mp4,1,vl,https://libras.cin.ufpe.br/sign/233,213
Câmera ,https://libras.cin.ufpe.br/storage/videos/20210331015543_6064a98f046ad.mp4,3,vl,https://libras.cin.ufpe.br/sign/233,213
Caminhada ,https://libras.cin.ufpe.br/storage/videos/20210123062146_600c936a471e1.mp4,1,vl,https://libras.cin.ufpe.br/sign/737,132
Caminhada ,https://libras.cin.ufpe.br/storage/videos/20210404042819_606a13530d8c9.mp4,3,vl,https://libras.cin.ufpe.br/sign/737,132
Caminhada ,https://libras.cin.ufpe.br/storage/videos/20210613113836_60c6186c19c2d.mp4,2,vl,https://libras.cin.ufpe.br/sign/737,132
Campainha ,https://libras.cin.ufpe.br/storage/videos/20201222042341_5fe247bd47f1e.mp4,1,vl,https://libras.cin.ufpe.br/sign/191,123
Campainha ,https://libras.cin.ufpe.br/storage/videos/20210209055657_6022f7195e418.mp4,2,vl,https://libras.cin.ufpe.br/sign/191,123
Campainha ,https://libras.cin.ufpe.br/storage/videos/20210402043103_606770f70b3d8.mp4,3,vl,https://libras.cin.ufpe.br/sign/191,123
Campeão ,https://libras.cin.ufpe.br/storage/videos/20201224075453_5fe4737dba007.mp4,2,vl,https://libras.cin.ufpe.br/sign/235,213
Campeão ,https://libras.cin.ufpe.br/storage/videos/20201224065437_5fe50e1d12369.mp4,1,vl,https://libras.cin.ufpe.br/sign/235,213
Campeão ,https://libras.cin.ufpe.br/storage/videos/20210331015546_6064a9923d3b3.mp4,3,vl,https://libras.cin.ufpe.br/sign/235,213
Cancelar ,https://libras.cin.ufpe.br/storage/videos/20210113031938_5fff39badec01.mp4,2,vl,https://libras.cin.ufpe.br/sign/347,213
Cancelar ,https://libras.cin.ufpe.br/storage/videos/20210114113346_6000564ad46e2.mp4,1,vl,https://libras.cin.ufpe.br/sign/347,213
Cancelar ,https://libras.cin.ufpe.br/storage/videos/20210331015548_6064a994465c6.mp4,3,vl,https://libras.cin.ufpe.br/sign/347,213
Canguru ,https://libras.cin.ufpe.br/storage/videos/20210203124250_601ac47ab33ce.mp4,1,vl,https://libras.cin.ufpe.br/sign/1356,132
Canguru ,https://libras.cin.ufpe.br/storage/videos/20210407082921_606d979105d90.mp4,3,vl,https://libras.cin.ufpe.br/sign/1356,132
Canguru ,https://libras.cin.ufpe.br/storage/videos/20210613113907_60c6188b8d513.mp4,2,vl,https://libras.cin.ufpe.br/sign/1356,132
Cansado ,https://libras.cin.ufpe.br/storage/videos/20210123062221_600c938d492d0.mp4,1,vl,https://libras.cin.ufpe.br/sign/738,132
Cansado ,https://libras.cin.ufpe.br/storage/videos/20210407082917_606d978d4ba29.mp4,3,vl,https://libras.cin.ufpe.br/sign/738,132
Cansado ,https://libras.cin.ufpe.br/storage/videos/20210613113932_60c618a482991.mp4,2,vl,https://libras.cin.ufpe.br/sign/738,132
Capacete ,https://libras.cin.ufpe.br/storage/videos/20210113032008_5fff39d86b644.mp4,2,vl,https://libras.cin.ufpe.br/sign/348,213
Capacete ,https://libras.cin.ufpe.br/storage/videos/20210114113415_60005667b1aab.mp4,1,vl,https://libras.cin.ufpe.br/sign/348,213
Capacete ,https://libras.cin.ufpe.br/storage/videos/20210401084417_6065b211b466b.mp4,3,vl,https://libras.cin.ufpe.br/sign/348,213
Capital ,https://libras.cin.ufpe.br/storage/videos/20210210112616_6023ed084614f.mp4,3,vl,https://libras.cin.ufpe.br/sign/1505,312
Capital ,https://libras.cin.ufpe.br/storage/videos/20210505075435_6092796b742f5.mp4,1,vl,https://libras.cin.ufpe.br/sign/1505,312
Capital ,https://libras.cin.ufpe.br/storage/videos/20210613113934_60c618a6e0aa0.mp4,2,vl,https://libras.cin.ufpe.br/sign/1505,312
Capítulo ,https://libras.cin.ufpe.br/storage/videos/20201221045352_5fe0fd509ac4c.mp4,1,vl,https://libras.cin.ufpe.br/sign/144,123
Capítulo ,https://libras.cin.ufpe.br/storage/videos/20201221045352_5fe0fd50a6c89.mp4,2,vl,https://libras.cin.ufpe.br/sign/144,123
Capítulo ,https://libras.cin.ufpe.br/storage/videos/20210329110249_6061de0941ca8.mp4,3,vl,https://libras.cin.ufpe.br/sign/144,123
Careca ,https://libras.cin.ufpe.br/storage/videos/20201222122140_5fe20f04eb66c.mp4,1,vl,https://libras.cin.ufpe.br/sign/161,123
Careca ,https://libras.cin.ufpe.br/storage/videos/20201222122141_5fe20f050ae60.mp4,2,vl,https://libras.cin.ufpe.br/sign/161,123
Careca ,https://libras.cin.ufpe.br/storage/videos/20210329124528_6061f6187c95a.mp4,3,vl,https://libras.cin.ufpe.br/sign/161,123
Carne ,https://libras.cin.ufpe.br/storage/videos/20210126070759_601092bf73513.mp4,1,vl,https://libras.cin.ufpe.br/sign/853,132
Carne ,https://libras.cin.ufpe.br/storage/videos/20210411080306_6072d76a749a2.mp4,3,vl,https://libras.cin.ufpe.br/sign/853,132
Carne ,https://libras.cin.ufpe.br/storage/videos/20210613111901_60c613d510001.mp4,2,vl,https://libras.cin.ufpe.br/sign/853,132
Caro ,https://libras.cin.ufpe.br/storage/videos/20210126072917_601097bdb6632.mp4,1,vl,https://libras.cin.ufpe.br/sign/888,132
Caro ,https://libras.cin.ufpe.br/storage/videos/20210411080320_6072d7782b187.mp4,3,vl,https://libras.cin.ufpe.br/sign/888,132
Caro ,https://libras.cin.ufpe.br/storage/videos/20210613111858_60c613d20f94f.mp4,2,vl,https://libras.cin.ufpe.br/sign/888,132
Carpinteiro ,https://libras.cin.ufpe.br/storage/videos/20201224075515_5fe473935473f.mp4,2,vl,https://libras.cin.ufpe.br/sign/236,213
Carpinteiro ,https://libras.cin.ufpe.br/storage/videos/20201224065506_5fe50e3a125f3.mp4,1,vl,https://libras.cin.ufpe.br/sign/236,213
Carpinteiro ,https://libras.cin.ufpe.br/storage/videos/20210623033052_60d37ddc50020.mp4,3,vl,https://libras.cin.ufpe.br/sign/236,213
Carrinho de mão ,https://libras.cin.ufpe.br/storage/videos/20210128060352_601326b850e32.mp4,3,vl,https://libras.cin.ufpe.br/sign/1238,312
Carrinho de mão ,https://libras.cin.ufpe.br/storage/videos/20210505051223_6092fc27b9c25.mp4,1,vl,https://libras.cin.ufpe.br/sign/1238,312
Carrinho de mão ,https://libras.cin.ufpe.br/storage/videos/20210613114005_60c618c547640.mp4,2,vl,https://libras.cin.ufpe.br/sign/1238,312
Carro ,https://libras.cin.ufpe.br/storage/videos/20201224075536_5fe473a864d08.mp4,2,vl,https://libras.cin.ufpe.br/sign/237,213
Carro ,https://libras.cin.ufpe.br/storage/videos/20201224065551_5fe50e67d63ba.mp4,1,vl,https://libras.cin.ufpe.br/sign/237,213
Carro ,https://libras.cin.ufpe.br/storage/videos/20210331015554_6064a99a6e538.mp4,3,vl,https://libras.cin.ufpe.br/sign/237,213
Cartão de Crédito ,https://libras.cin.ufpe.br/storage/videos/20210113032028_5fff39ec14cbd.mp4,2,vl,https://libras.cin.ufpe.br/sign/349,213
Cartão de Crédito ,https://libras.cin.ufpe.br/storage/videos/20210114113508_6000569cc7c4d.mp4,1,vl,https://libras.cin.ufpe.br/sign/349,213
Cartão de Crédito ,https://libras.cin.ufpe.br/storage/videos/20210401083547_6065b0138f4b2.mp4,3,vl,https://libras.cin.ufpe.br/sign/349,213
Carteira de bolso ,https://libras.cin.ufpe.br/storage/videos/20210210112608_6023ed00870f7.mp4,3,vl,https://libras.cin.ufpe.br/sign/1504,312
Carteira de bolso ,https://libras.cin.ufpe.br/storage/videos/20210505051227_6092fc2b240e4.mp4,1,vl,https://libras.cin.ufpe.br/sign/1504,312
Carteira de bolso ,https://libras.cin.ufpe.br/storage/videos/20210613114006_60c618c66e52d.mp4,2,vl,https://libras.cin.ufpe.br/sign/1504,312
Casa ,https://libras.cin.ufpe.br/storage/videos/20210123062249_600c93a9be5a4.mp4,1,vl,https://libras.cin.ufpe.br/sign/739,132
Casa ,https://libras.cin.ufpe.br/storage/videos/20210407083510_606d98ee2aad1.mp4,3,vl,https://libras.cin.ufpe.br/sign/739,132
Casa ,https://libras.cin.ufpe.br/storage/videos/20210613114033_60c618e19e2eb.mp4,2,vl,https://libras.cin.ufpe.br/sign/739,132
Casaco ,https://libras.cin.ufpe.br/storage/videos/20210113032141_5fff3a352a1a1.mp4,2,vl,https://libras.cin.ufpe.br/sign/350,213
Casaco ,https://libras.cin.ufpe.br/storage/videos/20210113044728_5fff4e50e149e.mp4,1,vl,https://libras.cin.ufpe.br/sign/350,213
Casaco ,https://libras.cin.ufpe.br/storage/videos/20210331015557_6064a99d2f075.mp4,3,vl,https://libras.cin.ufpe.br/sign/350,213
Casamento ,https://libras.cin.ufpe.br/storage/videos/20210128060415_601326cf5ac8c.mp4,3,vl,https://libras.cin.ufpe.br/sign/1239,312
Casamento ,https://libras.cin.ufpe.br/storage/videos/20210505075447_609279773b4a5.mp4,1,vl,https://libras.cin.ufpe.br/sign/1239,312
Casamento ,https://libras.cin.ufpe.br/storage/videos/20210613114041_60c618e9a3413.mp4,2,vl,https://libras.cin.ufpe.br/sign/1239,312
